,날짜,종가,전일비,시가,고가,저가,거래량
2298,2008.10.29,8900.0,150.0,8510.0,9400.0,8510.0,4351.0
2299,2008.10.28,8750.0,120.0,8010.0,9500.0,8010.0,3424.0
2300,2008.10.27,8630.0,870.0,8300.0,10700.0,8300.0,7314.0
2301,2008.10.24,9500.0,400.0,9900.0,9900.0,8600.0,5222.0
2302,2008.10.23,9900.0,600.0,10000.0,10600.0,9810.0,1943.0
2303,2008.10.22,10500.0,650.0,11250.0,11250.0,9800.0,5285.0
2304,2008.10.21,11150.0,1700.0,12000.0,12250.0,11000.0,27536.0
2305,2008.10.20,12850.0,750.0,13600.0,14350.0,11700.0,4200.0
2306,2008.10.17,13600.0,2100.0,16000.0,16300.0,13600.0,657.0
2307,2008.10.16,15700.0,2750.0,15750.0,17000.0,15700.0,2401.0
2308,2008.10.15,18450.0,400.0,18100.0,18450.0,15700.0,336.0
2309,2008.10.14,18050.0,450.0,18500.0,18600.0,18000.0,15555.0
2310,2008.10.13,18500.0,1500.0,16500.0,18500.0,16500.0,2297.0
2311,2008.10.10,17000.0,100.0,15500.0,17000.0,15500.0,962.0
2312,2008.10.09,16900.0,900.0,16000.0,17300.0,15800.0,1397.0
2313,2008.10.08,16000.0,1550.0,17500.0,18800.0,15300.0,1151.0
2314,2008.10.07,17550.0,1800.0,17500.0,19400.0,17350.0,1710.0
2315,2008.10.06,19350.0,150.0,19500.0,19500.0,18450.0,176.0
2316,2008.10.02,19500.0,0.0,19500.0,19500.0,19050.0,13.0
2317,2008.10.01,19500.0,50.0,19450.0,20700.0,17400.0,920.0
2318,2008.09.30,19450.0,1350.0,19350.0,20800.0,18700.0,2049.0
2319,2008.09.29,20800.0,400.0,20850.0,20850.0,20500.0,364.0
2320,2008.09.26,21200.0,200.0,20200.0,21200.0,20200.0,5.0
2321,2008.09.25,21400.0,200.0,21200.0,21450.0,20600.0,338.0
2322,2008.09.24,21200.0,100.0,21500.0,21500.0,20800.0,496.0
2323,2008.09.23,21300.0,1550.0,21150.0,21900.0,21000.0,1363.0
2324,2008.09.22,22850.0,1750.0,21200.0,24100.0,20900.0,3269.0
2325,2008.09.19,21100.0,100.0,21050.0,23850.0,20500.0,1018.0
2326,2008.09.18,21000.0,600.0,21400.0,21400.0,21000.0,2.0
2327,2008.09.17,21600.0,100.0,20700.0,21600.0,20700.0,594.0
2328,2008.09.16,21500.0,50.0,21000.0,22800.0,20600.0,1789.0
2329,2008.09.12,21550.0,300.0,21550.0,21600.0,20700.0,1288.0
2330,2008.09.11,21250.0,350.0,21000.0,21350.0,21000.0,571.0
2331,2008.09.10,20900.0,300.0,21650.0,21650.0,20050.0,2563.0
2332,2008.09.09,21200.0,950.0,24300.0,24500.0,20900.0,321.0
2333,2008.09.08,22150.0,150.0,22450.0,22750.0,21800.0,2157.0
2334,2008.09.05,22000.0,0.0,22950.0,22950.0,21700.0,53.0
2335,2008.09.04,22000.0,950.0,23700.0,23700.0,22000.0,299.0
2336,2008.09.03,22950.0,1000.0,21950.0,22950.0,21950.0,136.0
2337,2008.09.02,21950.0,1050.0,22750.0,22750.0,20900.0,1621.0
2338,2008.09.01,23000.0,950.0,23000.0,23000.0,21750.0,314.0
2339,2008.08.29,23950.0,100.0,24950.0,25900.0,22850.0,539.0
2340,2008.08.28,24050.0,50.0,24000.0,24050.0,22250.0,245.0
2341,2008.08.27,24100.0,500.0,24100.0,24100.0,24100.0,3.0
2342,2008.08.26,23600.0,600.0,23250.0,25000.0,22700.0,1049.0
2343,2008.08.25,23000.0,1000.0,23500.0,27000.0,23000.0,277.0
2344,2008.08.22,24000.0,1100.0,23500.0,24000.0,23500.0,5.0
2345,2008.08.21,22900.0,750.0,23000.0,23000.0,22800.0,52.0
2346,2008.08.20,23650.0,1100.0,22550.0,23650.0,22300.0,159.0
2347,2008.08.19,22550.0,1250.0,23300.0,23300.0,20300.0,846.0
2348,2008.08.18,23800.0,50.0,26400.0,26400.0,23300.0,505.0
2349,2008.08.14,23850.0,100.0,23900.0,23900.0,22850.0,187.0
2350,2008.08.13,23950.0,950.0,24300.0,24300.0,23550.0,120.0
2351,2008.08.12,24900.0,550.0,23850.0,25350.0,22800.0,1989.0
2352,2008.08.11,24350.0,550.0,23900.0,24750.0,22750.0,4166.0
2353,2008.08.08,24900.0,1200.0,23900.0,27000.0,23100.0,189.0
2354,2008.08.07,23700.0,2150.0,24300.0,25750.0,23000.0,561.0
2355,2008.08.06,25850.0,950.0,24000.0,25900.0,24000.0,478.0
2356,2008.08.05,24900.0,1200.0,24900.0,24900.0,24900.0,1.0
2357,2008.08.04,23700.0,1100.0,24600.0,25700.0,23700.0,324.0
2358,2008.08.01,24800.0,850.0,23800.0,24800.0,23800.0,405.0
2359,2008.07.31,25650.0,1850.0,26500.0,26650.0,23100.0,182.0
2360,2008.07.30,23800.0,250.0,23700.0,23800.0,23700.0,40.0
2361,2008.07.29,23550.0,750.0,23000.0,23550.0,22950.0,564.0
2362,2008.07.28,24300.0,450.0,24050.0,24300.0,24000.0,52.0
2363,2008.07.25,24750.0,0.0,24250.0,24750.0,23500.0,443.0
2364,2008.07.24,24750.0,100.0,24100.0,24750.0,24100.0,128.0
2365,2008.07.23,24650.0,50.0,26250.0,26250.0,24150.0,291.0
2366,2008.07.22,24700.0,100.0,24150.0,24750.0,24000.0,342.0
2367,2008.07.21,24600.0,0.0,24700.0,24700.0,24000.0,321.0
2368,2008.07.18,24600.0,100.0,24500.0,24900.0,24400.0,97.0
2369,2008.07.17,24500.0,500.0,25000.0,25000.0,24500.0,70.0
2370,2008.07.16,25000.0,650.0,23950.0,25000.0,23950.0,340.0
2371,2008.07.15,24350.0,450.0,26150.0,26150.0,24150.0,9.0
2372,2008.07.14,24800.0,200.0,24550.0,24800.0,23850.0,864.0
2373,2008.07.11,25000.0,300.0,26400.0,26400.0,25000.0,204.0
2374,2008.07.10,25300.0,300.0,26500.0,26500.0,24000.0,270.0
2375,2008.07.09,25000.0,1000.0,26500.0,26500.0,24500.0,4.0
2376,2008.07.08,24000.0,700.0,26900.0,26900.0,24000.0,585.0
2377,2008.07.07,24700.0,2000.0,24700.0,24700.0,24700.0,1.0
2378,2008.07.04,26700.0,0.0,26700.0,26700.0,26700.0,0.0
2379,2008.07.03,26700.0,0.0,26700.0,26700.0,26700.0,1.0
2380,2008.07.02,26700.0,50.0,26700.0,26700.0,26700.0,1.0
2381,2008.07.01,26750.0,250.0,27200.0,27200.0,25650.0,60.0
2382,2008.06.30,26500.0,0.0,26450.0,26500.0,26400.0,22.0
2383,2008.06.27,26500.0,800.0,25950.0,26900.0,25950.0,2749.0
2384,2008.06.26,27300.0,200.0,27350.0,27350.0,27300.0,442.0
2385,2008.06.25,27500.0,300.0,29400.0,29400.0,26550.0,17.0
2386,2008.06.24,27800.0,700.0,26300.0,27900.0,26300.0,365.0
2387,2008.06.23,27100.0,0.0,27100.0,27100.0,25900.0,6.0
2388,2008.06.20,27100.0,300.0,27300.0,28300.0,26500.0,732.0
2389,2008.06.19,26800.0,800.0,27150.0,27500.0,26200.0,647.0
2390,2008.06.18,27600.0,200.0,27150.0,27800.0,27150.0,83.0
2391,2008.06.17,27800.0,350.0,27900.0,27900.0,27500.0,83.0
2392,2008.06.16,27450.0,500.0,27250.0,27800.0,27250.0,279.0
2393,2008.06.13,27950.0,50.0,27300.0,28000.0,27300.0,1956.0
2394,2008.06.12,28000.0,100.0,27250.0,29500.0,27250.0,120.0
2395,2008.06.11,28100.0,100.0,27900.0,28100.0,27200.0,180.0
2396,2008.06.10,28200.0,300.0,27200.0,29500.0,27200.0,787.0
2397,2008.06.09,27900.0,550.0,27000.0,27950.0,27000.0,538.0
2398,2008.06.05,28450.0,50.0,27300.0,28450.0,27300.0,26.0
2399,2008.06.04,28500.0,300.0,28900.0,28900.0,27450.0,12.0
2400,2008.06.03,28200.0,200.0,28300.0,28400.0,27600.0,34.0
2401,2008.06.02,28000.0,1900.0,28900.0,28900.0,28000.0,472.0
2402,2008.05.30,29900.0,100.0,29000.0,29900.0,28100.0,516.0
2403,2008.05.29,29800.0,1100.0,28650.0,30000.0,28650.0,382.0
2404,2008.05.28,28700.0,50.0,28700.0,28700.0,28000.0,1260.0
2405,2008.05.27,28750.0,550.0,28200.0,29950.0,28200.0,116.0
2406,2008.05.26,28200.0,100.0,27550.0,30000.0,27550.0,331.0
2407,2008.05.23,28300.0,650.0,28950.0,30000.0,28000.0,350.0
2408,2008.05.22,28950.0,2500.0,30900.0,30900.0,28950.0,2.0
2409,2008.05.21,31450.0,250.0,28150.0,31450.0,28150.0,95.0
2410,2008.05.20,31700.0,3400.0,27750.0,31700.0,27300.0,514.0
2411,2008.05.19,28300.0,550.0,28300.0,28300.0,27400.0,148.0
2412,2008.05.16,28850.0,1350.0,27800.0,28850.0,27800.0,104.0
2413,2008.05.15,27500.0,400.0,27900.0,31300.0,27200.0,3550.0
2414,2008.05.14,27900.0,900.0,27000.0,28000.0,26700.0,182.0
2415,2008.05.13,27000.0,550.0,26000.0,28000.0,26000.0,264.0
2416,2008.05.09,26450.0,700.0,26500.0,26500.0,26450.0,297.0
2417,2008.05.08,27150.0,450.0,27000.0,27150.0,25500.0,64.0
2418,2008.05.07,26700.0,100.0,26000.0,28000.0,26000.0,314.0
2419,2008.05.06,26800.0,850.0,26700.0,27650.0,26700.0,187.0
2420,2008.05.02,27650.0,350.0,26600.0,28000.0,26600.0,501.0
2421,2008.04.30,28000.0,0.0,30500.0,30500.0,28000.0,192.0
2422,2008.04.29,28000.0,400.0,27600.0,28000.0,26700.0,341.0
2423,2008.04.28,27600.0,350.0,27000.0,27650.0,26300.0,599.0
2424,2008.04.25,27950.0,250.0,28200.0,28200.0,26700.0,22.0
2425,2008.04.24,28200.0,200.0,28000.0,28200.0,28000.0,31.0
2426,2008.04.23,28000.0,600.0,28000.0,28300.0,27200.0,257.0
2427,2008.04.22,28600.0,400.0,28000.0,28600.0,28000.0,110.0
2428,2008.04.21,28200.0,50.0,28200.0,28200.0,28200.0,78.0
2429,2008.04.18,28250.0,250.0,28550.0,28550.0,28000.0,435.0
2430,2008.04.17,28500.0,500.0,29950.0,29950.0,28100.0,700.0
2431,2008.04.16,29000.0,900.0,29800.0,30000.0,29000.0,996.0
2432,2008.04.15,29900.0,1450.0,28800.0,30000.0,28800.0,662.0
2433,2008.04.14,28450.0,800.0,25200.0,28450.0,25200.0,386.0
2434,2008.04.11,27650.0,350.0,27300.0,27650.0,26950.0,1774.0
2435,2008.04.10,27300.0,1200.0,26100.0,27300.0,24250.0,526.0
2436,2008.04.08,26100.0,200.0,26000.0,26100.0,25500.0,96.0
2437,2008.04.07,26300.0,450.0,26100.0,26400.0,25850.0,204.0
2438,2008.04.04,25850.0,0.0,25000.0,25900.0,25000.0,274.0
2439,2008.04.03,25850.0,100.0,25750.0,25900.0,25050.0,144.0
2440,2008.04.02,25750.0,1250.0,24900.0,25750.0,24550.0,351.0
2441,2008.04.01,24500.0,50.0,24500.0,24700.0,23450.0,2238.0
2442,2008.03.31,24450.0,900.0,22600.0,24450.0,22600.0,611.0
2443,2008.03.28,23550.0,650.0,23750.0,23750.0,22450.0,1116.0
2444,2008.03.27,22900.0,550.0,22200.0,24000.0,22200.0,514.0
2445,2008.03.26,22350.0,1500.0,23950.0,23950.0,22200.0,228.0
2446,2008.03.25,23850.0,550.0,23600.0,23900.0,23200.0,231.0
2447,2008.03.24,23300.0,1200.0,23500.0,24400.0,23250.0,365.0
2448,2008.03.21,24500.0,450.0,24200.0,24700.0,23350.0,113.0
2449,2008.03.20,24050.0,550.0,24150.0,24150.0,23000.0,49.0
2450,2008.03.19,23500.0,900.0,24000.0,24000.0,23500.0,965.0
2451,2008.03.18,24400.0,1550.0,22100.0,24400.0,22100.0,261.0
2452,2008.03.17,22850.0,150.0,23000.0,23000.0,22000.0,950.0
2453,2008.03.14,23000.0,850.0,23000.0,23850.0,23000.0,585.0
2454,2008.03.13,23850.0,350.0,23700.0,23900.0,23200.0,281.0
2455,2008.03.12,23500.0,1100.0,24900.0,24900.0,23500.0,950.0
2456,2008.03.11,24600.0,300.0,23500.0,24750.0,23500.0,181.0
2457,2008.03.10,24300.0,0.0,24500.0,24500.0,23350.0,221.0
2458,2008.03.07,24300.0,700.0,24150.0,24900.0,23500.0,783.0
2459,2008.03.06,25000.0,1000.0,24000.0,25000.0,23000.0,3027.0
2460,2008.03.05,24000.0,950.0,24850.0,24850.0,23950.0,453.0
2461,2008.03.04,24950.0,350.0,24950.0,24950.0,23350.0,788.0
2462,2008.03.03,24600.0,200.0,25000.0,25000.0,23950.0,1599.0
2463,2008.02.29,24800.0,100.0,25400.0,25400.0,24250.0,140.0
2464,2008.02.28,24700.0,200.0,25200.0,25200.0,23300.0,265.0
2465,2008.02.27,24500.0,700.0,24600.0,25550.0,24350.0,331.0
2466,2008.02.26,25200.0,50.0,25250.0,25250.0,24100.0,18.0
2467,2008.02.25,25250.0,500.0,24900.0,25300.0,23500.0,1592.0
2468,2008.02.22,24750.0,100.0,24800.0,24800.0,23800.0,697.0
2469,2008.02.21,24850.0,400.0,25650.0,27800.0,24000.0,1214.0
2470,2008.02.20,25250.0,400.0,23500.0,27550.0,23500.0,3243.0
2471,2008.02.19,24850.0,650.0,27000.0,27000.0,24200.0,555.0
2472,2008.02.18,25500.0,200.0,27300.0,27300.0,24000.0,968.0
2473,2008.02.15,25700.0,1800.0,24650.0,25950.0,24300.0,51.0
2474,2008.02.14,23900.0,900.0,26000.0,26000.0,23400.0,403.0
2475,2008.02.13,23000.0,3450.0,23600.0,26450.0,23000.0,394.0
2476,2008.02.12,26450.0,900.0,24300.0,27300.0,24300.0,393.0
2477,2008.02.11,27350.0,2600.0,21850.0,27800.0,21850.0,192.0
2478,2008.02.05,24750.0,500.0,23350.0,25250.0,23350.0,339.0
2479,2008.02.04,25250.0,2000.0,21600.0,25300.0,21600.0,968.0
2480,2008.02.01,23250.0,450.0,24600.0,24600.0,23000.0,353.0
2481,2008.01.31,23700.0,1750.0,23300.0,25450.0,22400.0,3398.0
2482,2008.01.30,25450.0,4450.0,29800.0,29800.0,25450.0,2686.0
2483,2008.01.29,29900.0,500.0,30900.0,30900.0,26000.0,462.0
2484,2008.01.28,29400.0,800.0,28900.0,29800.0,28000.0,164.0
2485,2008.01.25,28600.0,150.0,29650.0,29700.0,27050.0,565.0
2486,2008.01.24,28750.0,3750.0,25400.0,28750.0,25400.0,2521.0
2487,2008.01.23,25000.0,1900.0,28500.0,30900.0,25000.0,6977.0
2488,2008.01.22,26900.0,350.0,26300.0,27200.0,24750.0,706.0
2489,2008.01.21,26550.0,1850.0,27000.0,28250.0,25150.0,3654.0
2490,2008.01.18,24700.0,3200.0,21400.0,24700.0,21400.0,2116.0
2491,2008.01.17,21500.0,650.0,21200.0,21900.0,20750.0,1047.0
2492,2008.01.16,20850.0,1500.0,22400.0,24550.0,20550.0,1244.0
2493,2008.01.15,22350.0,250.0,21600.0,22700.0,21400.0,202.0
2494,2008.01.14,22100.0,1900.0,24000.0,24600.0,21700.0,1839.0
2495,2008.01.11,24000.0,1000.0,25000.0,28000.0,24000.0,1009.0
2496,2008.01.10,25000.0,1200.0,26250.0,26500.0,24400.0,718.0
2497,2008.01.09,26200.0,200.0,25550.0,26900.0,24750.0,444.0
2498,2008.01.08,26400.0,1600.0,27800.0,27800.0,26000.0,360.0
2499,2008.01.07,28000.0,650.0,28500.0,28500.0,27000.0,564.0
2500,2008.01.04,28650.0,450.0,27950.0,29000.0,27450.0,1595.0
2501,2008.01.03,28200.0,1250.0,28600.0,29550.0,28050.0,2360.0
2502,2008.01.02,29450.0,2800.0,32250.0,32250.0,29450.0,1169.0
2503,2007.12.28,32250.0,150.0,32700.0,32800.0,30200.0,706.0
2504,2007.12.27,32400.0,1800.0,34850.0,34850.0,32400.0,1437.0
2505,2007.12.26,34200.0,200.0,34950.0,35000.0,33950.0,1308.0
2506,2007.12.24,34400.0,550.0,35800.0,35800.0,33750.0,3242.0
2507,2007.12.21,34950.0,250.0,34100.0,34950.0,34100.0,412.0
2508,2007.12.20,34700.0,350.0,35750.0,35750.0,33900.0,4432.0
2509,2007.12.18,34350.0,350.0,34950.0,34950.0,33200.0,7544.0
2510,2007.12.17,34000.0,750.0,35500.0,35500.0,33950.0,1769.0
2511,2007.12.14,34750.0,250.0,35700.0,35700.0,34100.0,465.0
2512,2007.12.13,34500.0,700.0,34100.0,37800.0,31800.0,2527.0
2513,2007.12.12,33800.0,1200.0,34000.0,34850.0,33400.0,2317.0
2514,2007.12.11,35000.0,1200.0,36500.0,36500.0,34950.0,3503.0
2515,2007.12.10,36200.0,600.0,35600.0,36900.0,35100.0,1656.0
2516,2007.12.07,35600.0,1100.0,34600.0,36800.0,34600.0,1098.0
2517,2007.12.06,34500.0,350.0,34200.0,37400.0,33600.0,9613.0
2518,2007.12.05,34150.0,50.0,35500.0,35500.0,33500.0,1967.0
2519,2007.12.04,34100.0,300.0,33300.0,34200.0,31050.0,6056.0
2520,2007.12.03,33800.0,0.0,34700.0,34700.0,33000.0,4428.0
2521,2007.11.30,33800.0,1200.0,35500.0,35800.0,32400.0,3466.0
2522,2007.11.29,35000.0,950.0,34700.0,38000.0,32500.0,7200.0
2523,2007.11.28,34050.0,1050.0,33000.0,34050.0,32200.0,1565.0
2524,2007.11.27,33000.0,1850.0,34500.0,34500.0,32800.0,444.0
2525,2007.11.26,34850.0,900.0,33950.0,34900.0,33100.0,645.0
2526,2007.11.23,33950.0,450.0,34400.0,34400.0,32500.0,2172.0
2527,2007.11.22,34400.0,0.0,34400.0,34400.0,34400.0,100.0
2528,2007.11.21,34400.0,400.0,32650.0,34450.0,32600.0,1356.0
2529,2007.11.20,34000.0,150.0,33200.0,34500.0,33000.0,607.0
2530,2007.11.19,34150.0,200.0,34350.0,34400.0,32800.0,385.0
2531,2007.11.16,34350.0,450.0,35000.0,35000.0,33000.0,840.0
2532,2007.11.15,34800.0,1750.0,33150.0,34800.0,32000.0,810.0
2533,2007.11.14,33050.0,150.0,31100.0,33650.0,31100.0,194.0
2534,2007.11.13,32900.0,100.0,33000.0,33000.0,31100.0,534.0
2535,2007.11.12,33000.0,0.0,33050.0,34000.0,32050.0,1572.0
2536,2007.11.09,33000.0,1500.0,32500.0,33300.0,31500.0,2083.0
2537,2007.11.08,31500.0,2700.0,28000.0,31500.0,28000.0,1768.0
2538,2007.11.07,28800.0,1100.0,29500.0,29750.0,27700.0,1221.0
2539,2007.11.06,29900.0,900.0,29300.0,29950.0,29000.0,191.0
2540,2007.11.05,29000.0,2700.0,30950.0,31650.0,29000.0,1231.0
2541,2007.11.02,31700.0,400.0,30500.0,32050.0,30500.0,1003.0
2542,2007.11.01,32100.0,300.0,32550.0,32550.0,31650.0,1197.0
2543,2007.10.31,32400.0,200.0,32900.0,32900.0,32200.0,1066.0
2544,2007.10.30,32600.0,300.0,32950.0,32950.0,32100.0,828.0
2545,2007.10.29,32300.0,150.0,32850.0,32850.0,31900.0,1025.0
2546,2007.10.26,32150.0,150.0,30800.0,32400.0,30800.0,1830.0
2547,2007.10.25,32000.0,300.0,32000.0,32300.0,31500.0,1178.0
2548,2007.10.24,31700.0,200.0,31800.0,32900.0,31500.0,3509.0
2549,2007.10.23,31500.0,1000.0,32900.0,32900.0,31250.0,5933.0
2550,2007.10.22,32500.0,400.0,32500.0,33000.0,31500.0,1895.0
2551,2007.10.19,32900.0,300.0,33950.0,33950.0,31700.0,1800.0
2552,2007.10.18,32600.0,400.0,32950.0,34000.0,32600.0,850.0
2553,2007.10.17,33000.0,150.0,32050.0,34150.0,31250.0,1878.0
2554,2007.10.16,33150.0,150.0,33300.0,33300.0,32600.0,629.0
2555,2007.10.15,33000.0,300.0,33300.0,34900.0,32900.0,4551.0
2556,2007.10.12,33300.0,650.0,33650.0,34950.0,32850.0,1694.0
2557,2007.10.11,33950.0,1050.0,34900.0,34900.0,32650.0,1821.0
2558,2007.10.10,32900.0,100.0,33200.0,33350.0,32750.0,1151.0
2559,2007.10.09,32800.0,800.0,34000.0,34000.0,32800.0,906.0
2560,2007.10.08,33600.0,50.0,34450.0,34500.0,33500.0,1563.0
2561,2007.10.05,33550.0,850.0,34950.0,34950.0,33500.0,1619.0
2562,2007.10.04,34400.0,1200.0,32600.0,34500.0,32000.0,2513.0
2563,2007.10.02,33200.0,1200.0,34400.0,35300.0,32650.0,3260.0
2564,2007.10.01,34400.0,1400.0,33550.0,34400.0,30800.0,8068.0
2565,2007.09.28,33000.0,150.0,33150.0,33800.0,32500.0,790.0
2566,2007.09.27,33150.0,150.0,33950.0,33950.0,32500.0,583.0
2567,2007.09.21,33000.0,0.0,33000.0,33750.0,32800.0,973.0
2568,2007.09.20,33000.0,50.0,32200.0,33100.0,31400.0,859.0
2569,2007.09.19,32950.0,1350.0,31700.0,34200.0,31700.0,1826.0
2570,2007.09.18,31600.0,500.0,31500.0,34000.0,30400.0,5539.0
2571,2007.09.17,31100.0,1650.0,34000.0,34000.0,31100.0,1669.0
2572,2007.09.14,32750.0,550.0,33900.0,33900.0,31800.0,378.0
2573,2007.09.13,33300.0,900.0,34000.0,34000.0,31650.0,2014.0
2574,2007.09.12,32400.0,1600.0,32800.0,32800.0,30850.0,519.0
2575,2007.09.11,30800.0,1150.0,32600.0,32600.0,30700.0,832.0
2576,2007.09.10,31950.0,200.0,29950.0,33000.0,29500.0,2124.0
2577,2007.09.07,31750.0,400.0,31600.0,31900.0,30500.0,393.0
2578,2007.09.06,31350.0,950.0,31000.0,31350.0,30000.0,2280.0
2579,2007.09.05,30400.0,250.0,31400.0,31400.0,29600.0,882.0
2580,2007.09.04,30150.0,400.0,30200.0,31450.0,29000.0,2594.0
2581,2007.09.03,30550.0,550.0,31000.0,31950.0,29800.0,3024.0
2582,2007.08.31,30000.0,500.0,30900.0,31850.0,30000.0,2196.0
2583,2007.08.30,30500.0,850.0,32000.0,32700.0,29750.0,1454.0
2584,2007.08.29,29650.0,250.0,29000.0,33000.0,27300.0,5179.0
2585,2007.08.28,29400.0,400.0,30900.0,30900.0,29250.0,1797.0
2586,2007.08.27,29800.0,250.0,29700.0,31900.0,29050.0,3061.0
2587,2007.08.24,29550.0,1800.0,31350.0,32000.0,28400.0,4488.0
2588,2007.08.23,31350.0,150.0,31500.0,33700.0,31350.0,1783.0
2589,2007.08.22,31500.0,1500.0,34500.0,34500.0,31350.0,1760.0
2590,2007.08.21,33000.0,2300.0,34650.0,34700.0,33000.0,556.0
2591,2007.08.20,35300.0,700.0,32700.0,37300.0,30900.0,3295.0
2592,2007.08.17,36000.0,450.0,33100.0,40650.0,32600.0,611.0
2593,2007.08.16,35550.0,450.0,33800.0,36000.0,31500.0,754.0
2594,2007.08.14,36000.0,200.0,35500.0,37100.0,34600.0,329.0
2595,2007.08.13,35800.0,700.0,36150.0,36500.0,34350.0,1263.0
2596,2007.08.10,36500.0,200.0,36300.0,36500.0,34000.0,733.0
2597,2007.08.09,36300.0,750.0,37500.0,37500.0,34550.0,1226.0
2598,2007.08.08,35550.0,150.0,38200.0,38200.0,35500.0,620.0
2599,2007.08.07,35400.0,1100.0,36600.0,36800.0,35200.0,1327.0
2600,2007.08.06,36500.0,1800.0,38550.0,38550.0,36500.0,1336.0
2601,2007.08.03,38300.0,0.0,38950.0,38950.0,37050.0,1738.0
2602,2007.08.02,38300.0,250.0,38550.0,39650.0,37050.0,1259.0
2603,2007.08.01,38550.0,350.0,40900.0,40900.0,38000.0,303.0
2604,2007.07.31,38200.0,1500.0,39950.0,42000.0,35700.0,9326.0
2605,2007.07.30,36700.0,700.0,37250.0,38000.0,36700.0,996.0
2606,2007.07.27,37400.0,400.0,35800.0,38950.0,35800.0,99.0
2607,2007.07.26,37000.0,1450.0,37250.0,39500.0,37000.0,1690.0
2608,2007.07.25,38450.0,350.0,38800.0,39800.0,37000.0,1471.0
2609,2007.07.24,38800.0,800.0,38500.0,40000.0,37000.0,1377.0
2610,2007.07.23,38000.0,500.0,38450.0,40900.0,35000.0,1854.0
2611,2007.07.20,38500.0,1400.0,36400.0,41500.0,36400.0,2273.0
2612,2007.07.19,37100.0,1900.0,38600.0,39850.0,35100.0,3544.0
2613,2007.07.18,39000.0,3200.0,42000.0,42000.0,39000.0,1963.0
2614,2007.07.16,42200.0,700.0,41800.0,43500.0,38400.0,2308.0
2615,2007.07.13,41500.0,1600.0,43400.0,43900.0,41500.0,2166.0
2616,2007.07.12,43100.0,1450.0,43600.0,45000.0,42850.0,2436.0
2617,2007.07.11,44550.0,400.0,43050.0,44950.0,43050.0,305.0
2618,2007.07.10,44950.0,650.0,42500.0,45000.0,42500.0,2578.0
2619,2007.07.09,44300.0,1850.0,41100.0,44500.0,41100.0,6056.0
2620,2007.07.06,42450.0,450.0,44500.0,44500.0,40800.0,2028.0
2621,2007.07.05,42000.0,500.0,42500.0,45000.0,40750.0,3452.0
2622,2007.07.04,42500.0,700.0,44300.0,44300.0,42500.0,160.0
2623,2007.07.03,43200.0,650.0,43800.0,43800.0,42500.0,4542.0
2624,2007.07.02,43850.0,350.0,44200.0,44900.0,42150.0,2378.0
2625,2007.06.29,44200.0,200.0,45000.0,45000.0,43000.0,2263.0
2626,2007.06.28,44000.0,0.0,42250.0,44000.0,42250.0,475.0
2627,2007.06.27,44000.0,300.0,45400.0,45400.0,41500.0,3349.0
2628,2007.06.26,43700.0,900.0,42100.0,44600.0,40000.0,4405.0
2629,2007.06.25,42800.0,700.0,44700.0,46000.0,41200.0,1900.0
2630,2007.06.22,43500.0,1000.0,42100.0,44000.0,40900.0,1931.0
2631,2007.06.21,42500.0,2150.0,39750.0,44100.0,39750.0,3700.0
2632,2007.06.20,40350.0,1650.0,42900.0,42900.0,40300.0,757.0
2633,2007.06.19,42000.0,200.0,41750.0,44000.0,41600.0,3026.0
2634,2007.06.18,42200.0,1350.0,42500.0,42500.0,40300.0,6679.0
2635,2007.06.15,40850.0,2550.0,39000.0,42450.0,38350.0,9767.0
2636,2007.06.14,38300.0,200.0,40900.0,40900.0,37900.0,8712.0
2637,2007.06.13,38100.0,400.0,38500.0,38500.0,37000.0,5498.0
2638,2007.06.12,38500.0,500.0,40000.0,40000.0,37550.0,5079.0
2639,2007.06.11,39000.0,1000.0,40300.0,41500.0,38000.0,2520.0
2640,2007.06.08,40000.0,550.0,38000.0,40800.0,38000.0,6160.0
2641,2007.06.07,39450.0,900.0,39100.0,40300.0,37200.0,12306.0
2642,2007.06.05,40350.0,1400.0,41000.0,42800.0,40300.0,6276.0
2643,2007.06.04,41750.0,250.0,41500.0,42900.0,40500.0,20428.0
2644,2007.06.01,41500.0,2500.0,39100.0,41800.0,39100.0,10421.0
2645,2007.05.31,39000.0,700.0,39700.0,40200.0,38050.0,6127.0
2646,2007.05.30,39700.0,150.0,40250.0,41450.0,37500.0,13140.0
2647,2007.05.29,39850.0,2500.0,38000.0,42750.0,37400.0,18795.0
2648,2007.05.28,37350.0,150.0,37150.0,38200.0,36000.0,11739.0
2649,2007.05.25,37200.0,2850.0,37500.0,38200.0,34600.0,29014.0
2650,2007.05.23,34350.0,4450.0,30000.0,34350.0,30000.0,29906.0
2651,2007.05.22,29900.0,1400.0,28750.0,30800.0,28700.0,17579.0
2652,2007.05.21,28500.0,850.0,29900.0,31700.0,28500.0,41785.0
2653,2007.05.18,29350.0,1350.0,28300.0,29650.0,28050.0,15685.0
2654,2007.05.17,28000.0,300.0,27500.0,28400.0,27150.0,7482.0
2655,2007.05.16,27700.0,1400.0,26500.0,28000.0,26350.0,40005.0
2656,2007.05.15,26300.0,400.0,26000.0,26500.0,25650.0,17187.0
2657,2007.05.14,25900.0,0.0,24500.0,26500.0,24500.0,20529.0
